PRIMARY_SAMPLE_UNIT,YEAR,MONTH,DAY,REGION,SUB_REGION,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,percentCover_HardCoral,percentCvr_HydroCoral,percentCvr_CCA,percentCvr_Substrate,percentCvr_Sponges,percentCvr_MacroAlgae,percentCvr_SoftCorals,percentCvr_Seagrasses,percentCvr_TurfAlgae,parrotfish_Density,parrotfish_Biomass_kg_transect,parrotfish_Biomass_kg_ha,HardCoral_G,HydroCoral_G,CCA_G,Macrobioerosion_G,Microbioerosion_G,Diadema_G,Parrotfish_G,GrossProduction_G,GrossErosion_G,NetProduction_G,ReefAccretionPotential
3261,2016,9,12,SEFCRI,SEFCRI,26.76881667,-80.01273333,25.29839919,0,1,0,0,6,57,1,0,35,426.1363636,1.992480931,112.5695441,0,0.010752681,0,0,-0.240073532,0,-1.291757555,0.010752681,-1.531831087,-1.521078405,-1.404310026
3262,2016,9,12,SEFCRI,SEFCRI,26.77115,-80.01158333,23.77439924,0,0,0,4,12,12,12,0,58,1221.590909,1.253796504,70.83596069,0,0,0,0,-0.232223406,0,-0.766577497,0,-0.998800903,-0.998800903,-0.922126116
3262,2018,10,30,SEFCRI,SEFCRI,26.82563,-80.01651,25.60319918,0,0,0,20,1,40,0,0,34,0,0,0,0,0,0,0,-0.08880099,0,0,0,-0.08880099,-0.08880099,-0.081984019
3263,2018,9,6,SEFCRI,SEFCRI,25.9626167,-80.0889167,19.96439937,1,0,0,9,17,14,36,0,22,383.5227273,0.590647577,33.36991958,0.083965667,0,0,0,-0.218450647,0,-0.005035733,0.083965667,-0.22348638,-0.139520713,-0.128810149
3265,2016,11,16,SEFCRI,SEFCRI,27.125883,-80.134167,4.876799844,0,0,7,0,9,0,0,0,65,0,0,0,0,0,0.016802309,0,-0.24003299,-0.015159593,0,0.016802309,-0.255192582,-0.238390273,-0.220089806
3266,2016,11,16,SEFCRI,SEFCRI,27.11625,-80.128917,9.448799698,0,0,5,0,3,0,0,0,87,0,0,0,0,0,0.012004036,0,-0.240080715,-0.009095756,0,0.012004036,-0.249176471,-0.237172435,-0.218965457
3266,2018,11,30,SEFCRI,SEFCRI,26.1414333,-80.0773667,23.92679924,4,1,4,6,20,2,10,0,39,852.2727273,1.580608931,89.29993958,0.274543118,0.010768673,0.009617223,0,-0.226004735,0,-0.739985806,0.294929014,-0.965990541,-0.671061528,-0.619546257
3268,2018,9,26,SEFCRI,SEFCRI,26.2696,-80.0617667,25.45079919,2,0,3,3,8,37,31,0,11,752.8409091,0.944674503,53.37144086,0.123039081,0,0.007228129,-0.000607364,-0.233709508,0,-0.535493834,0.13026721,-0.769810705,-0.639543495,-0.590447763
3269,2018,10,31,SEFCRI,SEFCRI,26.64289,-80.01884,23.92679924,0,2,0,32,27,0,7,0,21,71.02272727,0.30742366,17.36856834,0,0.021510942,0,0,-0.163292356,0,-0.023477978,0.021510942,-0.186770334,-0.165259392,-0.152572951
3270,2016,11,16,SEFCRI,SEFCRI,27.107083,-80.1235,7.010399776,0,0,9,58,3,15,0,0,13,134.9431818,0.0276708,1.563322011,0,0,0.021612974,0,-0.100860547,0,-0.002287359,0.021612974,-0.103147906,-0.081534932,-0.075275753
3272,2018,9,5,SEFCRI,SEFCRI,25.771581,-80.08817,16.45919947,1,0,0,6,24,8,0,0,49,184.6590909,0.103157025,5.828080517,0.067579034,0,0,0,-0.232917301,0,-0.001898224,0.067579034,-0.234815526,-0.167236492,-0.154398275
3278,2018,9,5,SEFCRI,SEFCRI,25.7704333,-80.0876333,18.44039941,0,0,0,25,9,4,14,0,36,284.0909091,0.027851944,1.573556166,0,0,0,0,-0.184867536,0,0,0,-0.184867536,-0.184867536,-0.17067584
3279,2016,11,15,SEFCRI,SEFCRI,27.14025,-80.0719167,23.16479926,1,0,0,0,0,11,0,0,88,0,0,0,0.057965594,0,0,0,-0.240031907,0,0,0.057965594,-0.240031907,-0.182066313,-0.168089658
3280,2016,9,3,SEFCRI,SEFCRI,26.99275,-80.01536667,19.35479939,1,0,0,0,13,17,0,0,69,85.22727273,0.075108791,4.243434533,0.057997238,0,0,0,-0.240162943,0,-0.001687311,0.057997238,-0.241850253,-0.183853015,-0.1697392
3285,2016,9,3,SEFCRI,SEFCRI,26.99538333,-80.06475,13.71599956,0,0,1,55,7,1,0,0,36,0,0,0,0,0,0.002401996,0,-0.124903806,0,0,0.002401996,-0.124903806,-0.12250181,-0.113097733
3285,2018,10,31,SEFCRI,SEFCRI,26.72299,-80.01913,18.28799942,2,0,0,20,25,1,1,0,50,142.0454545,0.012034709,0.679927038,0.120234706,0,0,0,-0.194438337,0,0,0.120234706,-0.194438337,-0.07420363,-0.068507252
3286,2016,11,15,SEFCRI,SEFCRI,27.090833,-80.042417,21.18359933,0,0,10,10,18,17,0,0,45,0,0,0,0,0,0.024006115,0,-0.216055033,0,0,0.024006115,-0.216055033,-0.192048918,-0.17730593
3288,2016,9,3,SEFCRI,SEFCRI,27.06621667,-80.04386667,20.11679936,0,0,17,19,11,35,0,0,13,0,0,0,0,0,0.040813681,-0.000605203,-0.211270818,0,0,0.040813681,-0.211876021,-0.17106234,-0.157930425
3289,2016,9,3,SEFCRI,SEFCRI,27.05635,-80.03386667,20.42159935,0,0,13,7,16,32,0,0,27,42.61363636,0.129063167,7.29170433,0,0,0.031235196,0,-0.223451789,0,-0.003105856,0.031235196,-0.226557645,-0.195322448,-0.180328161
3545,2018,10,31,SEFCRI,SEFCRI,26.74408,-80.013,26.82239914,1,0,4,2,12,11,1,0,62,28.40909091,0.012714123,0.718312023,0.083952901,0,0.009600766,0,-0.235218774,0,0,0.093553667,-0.235218774,-0.141665107,-0.130789925
3903,2018,11,20,SEFCRI,SEFCRI,26.2100667,-80.0788333,13.41119957,0,0,2,17,9,40,4,0,26,56.81818182,0.005498556,0.310652892,0,0,0.004800056,-0.000605007,-0.199202342,0,0,0.004800056,-0.199807349,-0.195007292,-0.180037199
